"376","1","3750","-16.000","-12.000","1045.000","22.328","13.000"
"377","1","3760","15.000","-12.000","1049.000","-41.322","13.000"
"378","1","3770","28.000","0.000","1050.000","-114.837","13.000"
"379","1","3780","-52.000","21.000","1031.000","-171.855","13.000"
"380","1","3790","-80.000","-2.000","1037.000","-196.845","13.000"
"381","1","3800","-140.000","27.000","1027.000","-187.501","13.000"
"382","1","3810","505.000","134.000","980.000","-143.675","13.000"
"383","1","3820","68.000","50.000","1096.000","-68.201","13.000"
"384","1","3830","-9.000","4.000","1033.000","6.621","13.000"
"385","1","3840","-9.000","15.000","1018.000","33.821","13.000"
"386","1","3850","-48.000","36.000","1036.000","2.889","13.000"
"387","1","3860","-112.000","1.000","1056.000","-56.012","13.000"
"388","1","3870","-91.000","13.000","1043.000","-105.636","13.000"
"389","1","3880","-70.000","17.000","1023.000","-126.870","13.000"
"390","1","3890","-89.000","1.000","1035.000","-122.050","13.000"
"391","1","3900","-104.000","37.000","1040.000","-102.256","13.000"
"392","1","3910","9.000","96.000","993.000","-77.442","13.000"
"393","1","3920","-18.000","14.000","1020.000","-56.689","13.000"
"394","1","3930","-101.000","-50.000","1053.000","-46.853","13.000"
"395","1","3940","-112.000","-18.000","1071.000","-45.437","13.000"
"396","1","3950","-115.000","-18.000","992.000","-43.531","13.000"
"397","1","3960","-138.000","23.000","1012.000","-36.033","13.000"
"398","1","3970","-130.000","-25.000","1035.000","-23.264","13.000"
"399","1","3980","-164.000","-21.000","1006.000","-7.809","13.000"
"400","1","3990","-135.000","-28.000","1011.000","7.261","13.000"
"401","1","4000","-104.000","64.000","1015.000","2.494","11.000"
"402","1","4010","-96.000","77.000","1025.000","14.026","11.000"
"403","1","4020","-88.000","78.000","1015.000","37.330","11.000"
"404","1","4030","-102.000","86.000","1028.000","65.345","11.000"
"405","1","4040","-92.000","74.000","1032.000","87.820","11.000"
"406","1","4050","-112.000","66.000","1038.000","98.508","11.000"
"407","1","4060","-133.000","69.000","1030.000","97.264","11.000"
"408","1","4070","-158.000","49.000","1012.000","89.282","11.000"
"409","1","4080","-149.000","36.000","1012.000","80.493","11.000"
"410","1","4090","-133.000","47.000","1044.000","72.902","11.000"
"411","1","4100","-143.000","69.000","1096.000","65.273","11.000"
"412","1","4110","-75.000","40.000","1033.000","55.523","11.000"
"413","1","4120","-65.000","67.000","1031.000","40.669","11.000"
"414","1","4130","-108.000","56.000","1044.000","20.428","11.000"
"415","1","4140","-92.000","74.000","1027.000","0.448","11.000"
"416","1","4150","-130.000","81.000","1028.000","-12.489","11.000"
"417","1","4160","-161.000","86.000","1009.000","-14.667","11.000"
"418","1","4170","-166.000","87.000","1032.000","-5.962","11.000"
"419","1","4180","-172.000","90.000","1042.000","9.447","11.000"
"420","1","4190","-116.000","92.000","1031.000","23.870","11.000"
"421","1","4200","-102.000","93.000","1025.000","29.022","11.000"
"422","1","4210","-80.000","80.000","1042.000","20.405","11.000"
"423","1","4220","-60.000","91.000","1016.000","-0.116","11.000"
"424","1","4230","-79.000","83.000","1014.000","-25.865","11.000"
"425","1","4240","-74.000","90.000","1043.000","-48.815","11.000"
"426","1","4250","-114.000","93.000","1028.000","-62.778","11.000"
"427","1","4260","-120.000","85.000","1020.000","-65.067","11.000"
"428","1","4270","-159.000","84.000","1047.000","-56.784","11.000"
"429","1","4280","-140.000","84.000","1034.000","-42.005","11.000"
"430","1","4290","-120.000","77.000","1023.000","-27.054","11.000"
"431","1","4300","-156.000","78.000","1041.000","-17.942","11.000"
"432","1","4310","-99.000","106.000","1035.000","-16.324","11.000"
"433","1","4320","-112.000","81.000","1030.000","-20.733","11.000"
"434","1","4330","-104.000","87.000","1021.000","-29.471","11.000"
"435","1","4340","-128.000","92.000","1023.000","-39.606","11.000"
"436","1","4350","-125.000","91.000","1025.000","-46.953","11.000"
"437","1","4360","-151.000","106.000","1020.000","-48.449","11.000"
"438","1","4370","-107.000","76.000","1037.000","-44.435","11.000"
"439","1","4380","-133.000","94.000","1014.000","-38.961","11.000"
"440","1","4390","-135.000","124.000","1048.000","-35.104","11.000"
"441","1","4400","-86.000","100.000","1023.000","-32.745","11.000"
"442","1","4410","-99.000","68.000","1029.000","-33.252","11.000"
"443","1","4420","-110.000","78.000","1034.000","-38.862","11.000"
"444","1","4430","-90.000","43.000","1011.000","-48.385","11.000"
"445","1","4440","-131.000","51.000","1048.000","-58.346","11.000"
